,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,22.067100121248117,-11.195963250730346,12.711289123559702,-39.094138593941565,6.48476628723732,-5.856201681470896,4.442319662582537,22.578386351428357,9.10555946100731,-8.700296787803936,10.893774582189888,8.395882278227218,12.96557444243779,12.743273440496997,14.68842510863688,-11.044230870068471,-6.495495995768497,-4.107904886274001,-20.60883601219521,20.490652290438458,-6.522832102347265,-10.307940002214567,11.079928856828694,0.06737718611191879,-6.519259156069659,15.687434787283237,4.434348859914956,-11.145560827200686,-4.074904821710932,-0.9326207774279284,6.31553742539619,-5.988007920357102,-4.959005753551031,-14.809147110505016
1,23.702259132975122,-7.2922345495902725,1.5806615933731956,12.057572788258884,-2.4735021309941696,-7.098008809360281,1.9735294183227583,-10.869623318580132,1.9926108889952447,-5.642367149538529,-4.0650805037715925,5.00556378938582,-3.3834366150941158,-0.29166054817411335,3.3204832253700474,-6.281353759444988,-0.5733142682325318,-3.557893557112359,1.2289149459056197,0.3889357671977104,4.01387071385777,-3.943286236670269,-5.2866826704921985,4.2841719161094876,5.8634732408321435,1.7169300940811039,1.767955571138516,0.12579445581152138,2.0489119808362584,4.132405328209284,2.1923895092388865,1.187104609514389,6.35091007993373,-5.440446558901866
2,-14.907738727136755,-0.10292148509550253,17.775419263172388,9.0496025358299,-3.5476624871657263,1.2337845435927917,2.6324199876044636,-5.697885195905563,6.586905355225593,-17.47268504093166,-2.509844655339635,-0.5573489084305261,4.187159110041801,-3.9595463196066913,5.866936228757247,6.306565760676263,0.5299887954169898,7.6657019496391126,3.609572803863519,0.9594271279573143,-2.789437927729618,-3.7579930037442884,0.8818460241572044,1.6949925263434702,-4.948479958444334,5.215689450135008,2.2197399774246813,-3.9538189668485337,-0.5180459728105977,-1.3811126248948433,-3.747533630692019,4.619687921357604,-2.5486895875765687,1.029981386519169
3,7.988956749094873,-4.424712888076666,8.050250632035022,13.382122605153237,5.612600334417319,-5.543822843948795,3.2766724077206004,-9.282986755894248,8.47462552416679,2.148629705879877,-7.170136840762555,7.160025997405318,6.077594777388134,-0.5417341889293056,-1.8163817678366423,3.946456163261553,-9.836342264174535,3.1370644923186566,8.20201207749515,-0.48091811808269025,1.273389713067798,-3.7903623023261686,3.815151213774808,-2.960879357915732,0.702712468021209,-3.3224481964700727,7.190955623776979,0.32956393108796417,-6.417052181114661,-1.3013872021762607,2.2395017976544134,0.011356022165118829,-1.4436274082868583,-5.1407929250670055
4,-8.679301337681661,-0.9703056636490728,-1.7159841783130778,0.9179860582139621,6.519259141206134,-8.944454968727733,-5.305463042188931,-3.3208479877199957,1.8211703737473952,3.006383369241526,1.0151809397385967,4.494436075845971,2.3031171964312547,2.527789830069632,-7.060344028388191,-1.5579471422144349,1.1298795385029796,0.1705669918146654,5.14120654963386,4.654254699995024,0.7101603983167628,0.41886327349492747,1.032953800636408,5.086778480638249,1.9777770028473534,-2.9566024179155814,-4.550729713944085,-1.854043692070856,0.7447297830033788,-1.66457360201076,-0.17420206615912087,-6.038463483096821,1.2981539558271789,-0.4052995526537037
5,31.897395461817837,-5.985173037614623,4.489567275139849,3.3090292009090665,-12.754123829547115,-0.9651397002469075,29.69286656638418,-2.6441841304381533,26.83001238833363,-1.8922855058717012,28.796398537067354,-17.676741030805466,-19.20664120989166,-24.3616645569681,-13.143265840233381,8.622850383543257,-14.816701460971455,-12.152979297863222,6.729954245128699,13.117302917426517,4.090893980930753,-10.863764776399595,4.374234534919914,-14.009977282186831,-3.0042027406344505,-7.543646781510562,-0.685072169114996,-3.285112391623149,11.370222816203668,-5.143351091369119,1.4219136982172549,-7.538477548787153,8.666419935926715,-0.821114465287289
6,17.7002462215477,-8.856628626687456,16.533828113169147,-4.108382168703721,4.326138585874283,-9.637893322072738,2.293174320006102,-17.232758209538627,4.431122203557427,14.685598009383991,-11.149875854062305,-2.791054554625233,10.208382822501745,-0.2111661432682655,0.20867022655912626,-5.869950196689068,-3.5447345153252616,2.421414866743505,9.109820873636835,0.4052606162515292,-1.4398709994992902,-4.352847492624349,-9.010065903291238,-4.214664797942881,-1.421991439274848,-1.8627608575797794,7.518815200717535,5.1083485288323995,-9.824902302471346,-5.6768674789742235,-4.1912754880315095,-7.394651075193728,-4.250036677619571,1.4773418377812226
7,-12.280561768584386,11.574038476496687,33.68658358290985,41.781007691981,9.22168358883679,12.525829233734774,-13.64186923770387,32.62243523192318,8.833924281489779,30.704918011874295,10.642183383248977,1.662115427381734,3.5800169832553,3.2901856527843223,23.265693704523027,6.092735790558728,5.363062404787266,-17.35937190911943,12.233238191399547,19.297654499798,10.911739830081924,15.435177482610662,-7.2102449743732375,5.079726421693927,-1.1250616195567313,-0.4941287781095102,4.822033111331404,-2.7689704582433694,-0.009517791794014407,-2.2508794322916446,1.7564297451254887,-3.4487519152036534,-0.6293313053696569,1.1022913946158366
8,-12.275083205693164,1.3119358071541576,20.798806804930386,19.92532351512032,-10.745070185829267,11.380030393922452,-9.0455848016972,2.3192919507532763,1.769192822961969,-4.984642071737623,-2.6007383539245517,3.312548075198889,4.276387113806827,2.9057688064590956,-1.0492552097348875,2.3210667121121373,-13.56761226845963,-1.0669697756303962,-4.741731327993989,-1.7036705915725672,3.332856741777586,-1.4000304260436283,3.0633776394665517,-2.679316979002114,3.199460651862412,-0.7893651624735661,-2.6625563039088416,-2.3781117461537558,-5.26425545903581,7.387903420693472,3.9722763982756426,-1.5894741718346266,-0.5921651823358967,0.7078905960999277
9,12.411466377941156,-5.4780382267163095,13.756123550416806,-7.016566407708295,4.97114704693392,6.429102452380603,1.9825764722241335,-6.4316946730182245,10.394139055927287,-2.013973733124528,-10.4362091950115,4.481198158750518,5.426448022026625,0.5957708938655326,-1.6603838494467364,-3.1338564867456653,-3.5449704305558782,-1.4585792730570073,3.389502261476223,-0.7096126463387981,-4.766823175170531,1.4706146469873511,1.9232476606337854,-1.0690526406701675,-1.3599221847011824,-6.48024695021844,0.14130561032104083,5.390184525433022,-1.3058037316891355,-1.4203777390968535,2.639340235239101,-0.17808367177361398,1.3700499034930873,-1.8919020850303492
