,input_1,block1_conv1,block1_conv2,block1_pool,block2_conv1,block2_conv2,block2_pool,block3_conv1,block3_conv2,block3_conv3,block3_pool,block4_conv1,block4_conv2,block4_conv3,block4_pool,block5_conv1,block5_conv2,block5_conv3,block5_pool,flatten,fc1,fc2
0,-0.766673411970456,-1.1052998889584977,-1.2872840458770607,-0.8614219046679328,-0.7226189174159795,-0.5102761752761181,-0.6376780455922572,-0.30443468543839824,-0.24386000490809248,-0.4990205504592366,-0.5600706971257395,-0.3815930379703874,-0.15393050908879777,-0.6235034043782519,-0.4548359843812959,-1.1135664615512295,-1.159671444971712,-1.969013866511471,-1.9037102403221595,-0.14163403007384645,-2.8364240994520467,-1.936743588149456
1,-0.6089307353382306,-0.6833783861823024,-0.5754045808628239,-0.6560293809708025,-0.6257862320003772,0.08663738162622442,-0.5590005774366571,0.17784332138606557,-0.17263813159795935,-0.5187733929856924,-0.5354269068353973,-0.5268859842618383,-0.43560371744392096,-0.5848542744056621,-0.8100286273694554,-0.7301650394118097,-1.341865125785301,-1.3085381459134722,-1.518622232388373,-0.1901495307535885,-0.5757391522657203,-0.46278234944655544
2,0.04631783448375774,0.2112546891525273,0.4281189284125662,0.3132321614604617,0.01534666402787765,0.7352046827876109,0.5218747502967879,0.7220856121089991,0.8682874060354712,0.888909808402839,0.8077080022658032,0.6762394212600762,0.830404412095048,0.5470474754103798,0.5828057695537254,0.3496800411699223,0.0026054917719100564,-1.409077025820229,-1.416540097844348,0.5668999897995831,0.2830727282073984,-1.3334641571422161
3,0.5608960976337071,-0.4080643419013021,-0.6009968789827167,-0.6792991020362412,-0.34349461835611705,-0.3255698711403718,-0.5151971609800324,-0.2562278268246644,-0.1778953192224028,0.0006416760597120837,0.017828940836071037,0.05798461559803655,0.28991229257907253,0.35290604456589186,0.10197396232296212,0.20326270747012454,0.3671370743455745,-0.2635158143488533,-0.2855381652808261,-0.9956522812974765,-0.46124161039938427,-0.22108439370298874
4,0.39224277693090986,-0.14637909096079427,0.0892531037175721,-0.0025595106286967827,-0.06437971749139101,-0.015245331272879864,-0.18505725531191772,-0.0967212301741687,0.2911818542386202,-0.43017386688961784,-0.5069009490131189,-0.3196357430257118,-0.15280142348951406,-0.46625609550322045,-0.5417505523483973,-0.5998649964169966,-1.0430959039312064,-1.0289387019068583,-0.9952601352350443,-1.6329303644721245,-0.5493977861386157,-0.24505541636529093
5,-0.42443432950342863,-0.05957585930132899,-0.9236460585170205,-0.6964581640839367,-0.9283308473734526,-0.9430578140735318,-0.5393130053743158,-0.5414689728106371,-0.24882667466442246,-0.9617298959443208,-1.0741170163590361,-0.8874190333754883,-0.8898784455655392,-1.2568383038419473,-1.478118159073396,-1.1871906298740047,-0.9723484248593345,-0.7394131855339382,-0.7273191792116016,-1.5663669099959172,-1.167326387052357,-0.7619058351981864
6,0.911470831836876,0.5638803942999482,-0.44846142757093216,-0.4683743005296236,-0.638204926015095,-0.12039942665835927,-0.3468807863302358,-0.6232147196027731,-0.5080543692026099,-0.13781124084908902,-0.11579667266886776,0.13842210043708164,0.1134634436980904,0.3432972259003143,0.35048384066170163,0.20686263291332005,0.0018237036121264217,-0.4345857150095509,-0.3050065270611771,-1.2405871014216718,-0.48257728842704034,-0.3567518109314244
7,0.9680895948446071,-0.5234954370334112,-0.4506984776116477,-0.3070825322341017,-0.5843691810356169,-0.40456720413544023,-0.38214608610417705,-0.1532666153318471,-0.6896800695490759,-0.1910812738275188,-0.149548164889478,-0.3849805026279726,-0.5406776265357393,-0.07692655114627749,0.019388439137860862,0.18028814441282667,0.1636633755808113,-0.45363752186512735,-0.3783428566675739,-1.2616617397836944,-0.5575170033563474,-0.18407816574779753
8,-1.4907439386876555,-1.03514271922731,-0.40027584137317074,-0.3090849305057702,-0.22733952274408356,0.45290904969514756,0.26651261602365817,0.14596689623628262,0.37605982510300556,0.2874254506060227,-0.15682432586049183,0.23244640742921388,0.3401151216803144,0.2661152737951573,0.07347253980174431,0.1446324770403546,0.15353095499242048,-0.07099989745749377,-0.1584516609003971,0.702785328851373,0.5809872754560405,0.011410736081540456
9,-0.5572455863865514,-0.4723040374954766,-0.5454906800623617,-0.3990017486210259,-0.7414299308157328,0.010936208627100916,0.02281061056082348,0.10284071234148319,0.1771469182732307,0.3116890089251528,0.3828803165001727,0.08242192106311094,0.1917992831510958,0.8404769860597061,1.0288854340918376,1.135744824530749,0.8529165384482835,0.2835741909290186,0.12229126870763818,-0.9484525284811274,0.34826505972697697,0.36189220718741677
